index,h1,h2,h3,h4,h5,h6,title1,title2,type,dimension,备注,from,url,content_category,answer,passage_genetate_title,catalogue,count
1463,第四篇  咽科学,第八章  咽神经性疾病和感觉异常,第一节  运动性障碍,二、咽缩肌瘫痪,【诊断】,,运动性障碍之咽缩肌瘫痪,咽缩肌瘫痪的诊断,SP,PO,6,quark.book,,,,,,
1464,第四篇  实验诊断,第八章  临床常用免疫学检测,第一节  体液免疫检测,一、免疫球蛋白,（二）免疫球蛋白A,,免疫球蛋白的概述,免疫球蛋白A的概述,S,S,6,quark.book,,,,,,
1465,第二篇  呼吸系统疾病,第十一章  肺动脉高压与肺源性心脏病,第三节  慢性肺源性心脏病,【治疗】,（二）肺、心功能失代偿期,,慢性肺源性心脏病的治疗方法,肺、心功能失代偿期慢性肺源性心脏病的治疗,SP,S,6,quark.book,,,,,,
1466,运动系统,第二章  关节学,第三节  附肢骨的连结,一、上肢骨的连结,（一）上肢带连结,,上肢骨的连结,上肢带连结,S,S,6,quark.book,,,,,,
1467,第三章 眼科检查,第二节 视功能检查,一、视力,（一）视力表（vision chart）的设计及种类,,,视功能检查：视力,视力表（vision chart）的设计及种类,SP,PO,6,quark.book,,,,,,
1468,第一篇  影像诊断学,第四章  呼吸系统,第四节  疾病诊断,八、胸膜病变,（二）胸膜肿瘤,,胸膜病变的疾病诊断,胸膜肿瘤的疾病诊断,SP,S,6,quark.book,,,,,,
1469,第四篇  实验诊断,第九章  临床常见病原体检测,第二节  病原体耐药性检测,一、耐药性及其发生机制,（一）耐药病原体,,病原体耐药性及其发生机制,耐药病原体的耐药性及其发生机制,SP,S,6,quark.book,,,,,,
1470,第三十六章  甲状腺激素及抗甲状腺药,第二节  抗甲状腺药,一、硫脲类,,,,抗甲状腺药,硫脲类抗甲状腺药,S,S,6,quark.book,,,,,,
1471,第二十七章  调血脂药与抗动脉粥样硬化药,第一节  调血脂药,二、主要降低TG及VLDL的药物,（一）贝特类,,,主要降低TG及VLDL的药物,主要降低TG及VLDL的药物：贝特类,S,S,6,quark.book,,,,,,
1472,第五篇  喉科学,第十二章  气管插管术及气管切开术,第二节  气管切开术,【手术方法】,,,气管切开术的概述,气管切开术的手术方法,SP,PO,6,quark.book,,,,,,
1473,第二章  呼吸系统疾病病人的护理,第十节  慢性肺源性心脏病,【临床表现】,（二）肺、心功能失代偿期,,,慢性肺源性心脏病的临床表现,肺、心功能失代偿期慢性肺源性心脏病的临床表现,SP,S,6,quark.book,,,,,,
1474,第四章  细菌性传染病,第一节  伤寒与副伤寒,一、伤寒,【发病机制与病理】,,,伤寒的概述,伤寒的发病机制与病理,SP,PO,6,quark.book,,,,,,
1475,第七章  种植义齿,第二节  种植义齿分类,一、按固位方式分类,（一）固定式种植义齿（implant supported fixed partial denture）,,,种植义齿按固位方式分类,固定式种植义齿,S,PO,6,quark.book,,,,,,
1476,第十一章 强迫及相关障碍,第一节 强迫症,二、临床表现,,,,强迫症的概述,强迫症的临床表现,SP,PO,6,quark.book,,,,,,
1477,第二章  病毒性传染病,第三节  流行性感冒病毒感染,四、人感染H7N9禽流感,【预防】,（三）保护易感人群,,人感染H7N9禽流感的预防,人感染H7N9禽流感的预防：保护易感人群,SPO,PO,6,quark.book,,,,,,
1478,第五章  心理评估,第二节  智力测验,一、智力、智商和智力水平的分级,（三）智力水平的分级,,,智力、智商和智力水平的分级,智力水平的分级,SP,S,6,quark.book,,,,,,
1479,第一部分  医学遗传学基础,第六章  群体遗传,第一节  群体的遗传平衡,一、Hardy-Weinberg平衡定律,,,群体之遗传平衡,群体的遗传平衡：Hardy-Weinberg平衡定律,S,S,6,quark.book,,,,,,
1480,第二篇  呼吸系统疾病,第十章  肺血栓栓塞症,【治疗方案及原则】,（二）抗凝治疗,,,肺血栓栓塞症的治疗方案及原则,肺血栓栓塞症的抗凝治疗,SP,PO,6,quark.book,,,,,,
1481,第三篇  鼻科学,第十七章  鼻腔鼻窦肿瘤,第三节  恶性肿瘤,一、鼻腔鼻窦恶性肿瘤,【临床表现】,,鼻腔鼻窦恶性肿瘤的概述,鼻腔鼻窦恶性肿瘤的临床表现,SP,PO,6,quark.book,,,,,,
1482,第一章  免疫学概论,第三节  免疫学发展的趋势,（二）临床免疫学,,,,免疫学发展的趋势,免疫学发展的趋势之临床免疫学,S,PO,6,quark.book,,,,,,
1483,运动系统,第一章  骨学,第二节  中轴骨,二、颅骨,（二）面颅骨,,颅骨,面颅骨,S,S,6,quark.book,,,,,,
1484,下篇  各论,第十六章  祛湿剂,第二节  清热祛湿剂,茵陈蒿汤,,,清热祛湿剂,茵陈蒿汤,S,S,6,quark.book,,,,,,
1485,脉管系统,第十一章  心血管系统,第三节  动脉,二、体循环的动脉,（四）腹主动脉,,体循环的动脉,体循环的腹主动脉,SP,S,6,quark.book,,,,,,
1486,第七章 缺氧,第一节 常用的血氧指标,四、血红蛋白氧饱和度,,,,常用的血氧指标,血红蛋白氧饱和度,S,S,6,quark.book,,,,,,
1487,第五十二章  泌尿、男性生殖系统感染,第四节  男性生殖系统感染,一、前列腺炎,,,,男性生殖系统感染,前列腺炎的概述,S,S,6,quark.book,,,,,,
1488,第二篇  皮肤性病学各论,第十九章  红斑丘疹鳞屑性皮肤病,第四节  扁平苔藓,【病因和发病机制】,,,扁平苔藓的概述,扁平苔藓的病因和发病机制,SP,PO,6,quark.book,,,,,,
1489,第八章  蠕虫病,第三节  线虫病,三、蛲虫病,【病原学】,,,线虫病的概述,线虫病的病原学,SP,PO,6,quark.book,,,,,,
1490,第七章 证据综合与GRADE系统,第二节 GRADE系统,一、GRADE证据分级评价系统,,,,GRADE系统的概述,GRADE证据分级评价系统,S,S,6,quark.book,,,,,,
1491,第十六章  心肺脑复苏,第三节  高级心血管生命支持,一、人工气道与机械通气,（二）机械通气,,,高级心血管生命支持：人工气道与机械通气,高级心血管生命支持：机械通气,SPO,S,6,quark.book,,,,,,
1492,第四篇  实验诊断,第七章  临床常用生物化学检测,第五节  心肌酶和心肌蛋白检测,一、心肌酶检测,（二）肌酸激酶同工酶测定,,心肌酶检测,肌酸激酶同工酶测定,SP,S,6,quark.book,,,,,,
1493,第二篇  呼吸系统疾病,第六章  肺部感染性疾病,第三节  其他病原体所致肺部感染,四、肺真菌病,（四）肺孢子菌肺炎,,肺真菌病的概述,肺孢子菌肺炎,S,S,6,quark.book,,,,,,
1494,第二篇  耳科学,第十章  耳源性眩晕,第二节  梅尼埃病,【病因】,,,梅尼埃病的概述,梅尼埃病的病因,SP,PO,6,quark.book,,,,,,
1495,第八章  蠕虫病,第三节  线虫病,三、蛲虫病,【治疗】,（一）内服药,,线虫病的治疗方法,线虫病的的治疗：内服药,SPO,PO,6,quark.book,,,,,,
1496,第三篇  循环系统疾病,第四章  动脉粥样硬化和冠状动脉粥样硬化性心脏病,第四节  急性冠状动脉综合征,一、不稳定型心绞痛和非ST段抬高型心肌梗死,【治疗】,（三）药物治疗,急性冠状动脉综合征的治疗,急性冠状动脉综合征的药物治疗,SP,PO,6,quark.book,,,,,,
1497,第十一章  环境及理化因素损伤,第五节  烧烫伤,一、临床特点,（三）烧伤伤情分类,,,烧烫伤的临床特点,烧伤伤情分类,SP,PO,6,quark.book,,,,,,
1498,第三十四章  妇产科常用特殊检查,第六节  女性生殖器活组织检查,一、活组织检查,（三）子宫颈活组织检查,【方法】,,子宫颈活组织检查,子宫颈活组织检查的方法,SP,PO,6,quark.book,,,,,,
1499,第十五章  药物流行病学,第一节  概述,一、药物流行病学的产生和定义,（二）药物流行病学的产生,,,药物流行病学的产生和定义,药物流行病学的产生,SP,S,6,quark.book,,,,,,
1500,第五章 神经系统疾病的辅助检查,第二节 神经系统影像学检查,四、磁共振成像,,,,神经系统影像学检查,神经系统影像学检查：磁共振成像,SPO,PO,6,quark.book,,,,,,
1501,第三篇  体格检查,第三章  头部检查,第三节  颜面及其器官,一、眼,（一）眼的功能检查,,体格检查：眼,眼的功能检查,SP,PO,6,quark.book,,,,,,
1502,第一章  细胞和组织的适应与损伤,第一节  适应,二、肥大,（一）肥大的类型,,,细胞和组织的适应：肥大,细胞和组织的适应：肥大的类型,SP,PO,6,quark.book,,,,,,
1503,第六篇  血液系统疾病,第五章  再生障碍性贫血,【治疗】,（二）针对发病机制的治疗,,,再生障碍性贫血的治疗方法,再生障碍性贫血针对发病机制的治疗,SP,PO,6,quark.book,,,,,,
1504,第三篇  循环系统疾病,第二章  心力衰竭,第一节  心力衰竭总论,【类型】,（一）左心衰竭、右心衰竭和全心衰竭,,心力衰竭的类型,心力衰竭的类型：左心衰竭、右心衰竭和全心衰竭的概述,SPO,PO,6,quark.book,,,,,,
1505,第十三章  心理干预备论,第十二节  临床心理会诊服务,二、方法,（二）综合治疗策略,,,临床心理会诊服务的方法,临床心理会诊服务的方法：综合治疗策略,SPO,PO,6,quark.book,,,,,,
1506,第十七章  睡眠呼吸障碍疾病,第二节  睡眠呼吸障碍的非手术治疗,二、口腔矫治器治疗,（五）疗效及随访,,,口腔矫治器治疗,口腔矫治器治疗之疗效及随访,SP,PO,6,quark.book,,,,,,
1507,第十一章  死亡伦理,第一节  死亡诊断标准伦理,二、死亡诊断的标准,（二）脑死亡标准,,,死亡诊断的标准,脑死亡标准,SP,S,6,quark.book,,,,,,
1508,第七篇  内分泌和代谢性疾病,第二十九章  性发育异常疾病,第一节  染色体性别异常疾病,一、Klinefelter综合征,【临床表现】,,Klinefelter综合征的概述,Klinefelter综合征的临床表现,SP,PO,6,quark.book,,,,,,
1509,第三十四章  妇产科常用特殊检查,第六节  女性生殖器活组织检查,一、活组织检查,（一）外阴活组织检查,【方法】,,外阴活组织检查,外阴活组织检查的方法,SP,PO,6,quark.book,,,,,,
1510,第三篇  循环系统疾病,第七章  先天性心血管病,第一节  成人常见先天性心血管病,九、主动脉窦瘤,【病理解剖】,,主动脉窦瘤的概述,主动脉窦瘤的病理解剖,SP,PO,6,quark.book,,,,,,
1511,第四篇  实验诊断,第八章  临床常用免疫学检测,第一节  体液免疫检测,一、免疫球蛋白,（二）免疫球蛋白A,,免疫球蛋白的概述,免疫球蛋白A的概述,S,S,6,quark.book,,,,,,
1512,第一篇  绪论,一、内科学概况,（一）人类医学发展历程,,,,内科学的概况,人类医学发展历程,S,S,7,book,,,,,,
1513,第一篇  绪论,一、内科学概况,（二）现代内科学的演变,,,,内科学的概况,现代内科学的演变,S,S,7,book,,,,,,
1514,第一篇  绪论,一、内科学概况,（三）21世纪内科学的机遇和挑战,,,,内科学的概况,21世纪内科学的机遇和挑战,S,S,7,book,,,,,,
1515,第一篇  绪论,二、如何学习内科学,（一）如何学好内科学,,,,如何学习内科学,如何学好内科学,S,PO,7,book,,,,,,
1516,第一篇  绪论,二、如何学习内科学,（二）培养优秀医生的基本素质,,,,如何学习内科学,培养优秀医生的基本素质,S,PO,7,book,,,,,,
1517,第二篇  呼吸系统疾病,第二章  急性上呼吸道感染和急性气管-支气管炎,第一节  急性上呼吸道感染,[附]流行性感冒,【临床表现】,,流行性感冒,流行性感冒的临床表现,SP,PO,7,book,,,,,,
1518,第二篇  呼吸系统疾病,第二章  急性上呼吸道感染和急性气管-支气管炎,第一节  急性上呼吸道感染,[附]流行性感冒,【治疗】,,流行性感冒,流行性感冒的治疗方法,SP,PO,7,book,,,,,,
1519,第二篇  呼吸系统疾病,第二章  急性上呼吸道感染和急性气管-支气管炎,第二节  急性气管-支气管炎,,,,急性上呼吸道感染和急性气管-支气管炎,急性气管-支气管炎,S,S,7,book,,,,,,
1520,第二篇  呼吸系统疾病,第二章  急性上呼吸道感染和急性气管-支气管炎,第二节  急性气管-支气管炎,【临床表现】,,,急性气管-支气管炎,急性气管-支气管炎的临床表现,SP,PO,7,book,,,,,,
1521,第二篇  呼吸系统疾病,第三章  慢性支气管炎、慢性阻塞性肺疾病,第一节  慢性支气管炎,,,,慢性支气管炎、慢性阻塞性肺疾病,慢性支气管炎,S,S,7,book,,,,,,
1522,第二篇  呼吸系统疾病,第三章  慢性支气管炎、慢性阻塞性肺疾病,第一节  慢性支气管炎,【治疗】,（一）急性加重期的治疗,,慢性支气管炎的治疗方法,急性加重期慢性支气管炎的治疗,SP,S,7,book,,,,,,
1523,第二篇  呼吸系统疾病,第三章  慢性支气管炎、慢性阻塞性肺疾病,第一节  慢性支气管炎,【治疗】,（二）缓解期治疗,,慢性支气管炎的治疗方法,缓解期慢性支气管炎的治疗,SP,S,7,book,,,,,,
1524,第二篇  呼吸系统疾病,第三章  慢性支气管炎、慢性阻塞性肺疾病,第二节  慢性阻塞性肺疾病,,,,慢性支气管炎、慢性阻塞性肺疾病,慢性阻塞性肺疾病,S,S,7,book,,,,,,
1525,第二篇  呼吸系统疾病,第三章  慢性支气管炎、慢性阻塞性肺疾病,第二节  慢性阻塞性肺疾病,【并发症】,,,慢性阻塞性肺疾病的概述,慢性阻塞性肺疾病的并发症,SP,PO,7,book,,,,,,
1526,第二篇  呼吸系统疾病,第三章  慢性支气管炎、慢性阻塞性肺疾病,第二节  慢性阻塞性肺疾病,【治疗】,（一）稳定期的治疗,,慢性阻塞性肺疾病的治疗方法,稳定期慢性阻塞性肺疾病的治疗,SP,S,7,book,,,,,,
1527,第二篇  呼吸系统疾病,第三章  慢性支气管炎、慢性阻塞性肺疾病,第二节  慢性阻塞性肺疾病,【治疗】,（二）急性加重期治疗,,慢性阻塞性肺疾病的治疗方法,急性加重期慢性阻塞性肺疾病的治疗,SP,S,7,book,,,,,,
1528,第二篇  呼吸系统疾病,第三章  慢性支气管炎、慢性阻塞性肺疾病,第二节  慢性阻塞性肺疾病,【治疗】,（三）外科治疗,,慢性阻塞性肺疾病的治疗方法,慢性阻塞性肺疾病的外科治疗,SP,PO,7,book,,,,,,
1529,第二篇  呼吸系统疾病,第四章  支气管哮喘,【治疗】,（一）确定并减少危险因素接触,,,支气管哮喘的治疗方法,支气管哮喘的治疗：确定并减少危险因素接触,SPO,PO,7,book,,,,,,
1530,第二篇  呼吸系统疾病,第四章  支气管哮喘,【治疗】,（二）药物治疗,,,支气管哮喘的治疗方法,支气管哮喘的药物治疗,SP,PO,7,book,,,,,,
1531,第二篇  呼吸系统疾病,第六章  肺部感染性疾病,第一节  肺炎概述,【分类】,（一）解剖分类,,肺炎的分类,肺炎的解剖分类,SP,PO,7,book,,,,,,
1532,第二篇  呼吸系统疾病,第六章  肺部感染性疾病,第一节  肺炎概述,【分类】,（二）病因分类,,肺炎的分类,肺炎的病因分类,SP,PO,7,book,,,,,,
1533,第二篇  呼吸系统疾病,第六章  肺部感染性疾病,第一节  肺炎概述,【治疗】,,,肺炎的概述,肺炎的治疗方法,SP,PO,7,book,,,,,,
1534,第二篇  呼吸系统疾病,第六章  肺部感染性疾病,第二节  细菌性肺炎,一、肺炎链球菌肺炎,【病因和发病机制】,,肺炎链球菌肺炎的概述,肺炎链球菌肺炎的病因和发病机制,SP,PO,7,book,,,,,,
1535,第二篇  呼吸系统疾病,第六章  肺部感染性疾病,第二节  细菌性肺炎,一、肺炎链球菌肺炎,【并发症】,,肺炎链球菌肺炎的概述,肺炎链球菌肺炎的并发症,SP,PO,7,book,,,,,,
1536,第二篇  呼吸系统疾病,第六章  肺部感染性疾病,第二节  细菌性肺炎,二、葡萄球菌肺炎,【病理】,,葡萄球菌肺炎的概述,葡萄球菌肺炎的病理,SP,PO,7,book,,,,,,
1537,第二篇  呼吸系统疾病,第六章  肺部感染性疾病,第二节  细菌性肺炎,二、葡萄球菌肺炎,【临床表现】,,葡萄球菌肺炎的概述,葡萄球菌肺炎的临床表现,SP,PO,7,book,,,,,,
1538,第二篇  呼吸系统疾病,第六章  肺部感染性疾病,第二节  细菌性肺炎,二、葡萄球菌肺炎,【治疗】,,葡萄球菌肺炎的概述,葡萄球菌肺炎的治疗方法,SP,PO,7,book,,,,,,
